 Time,Amplitude
  0.919615, -0.400000
  0.919637, -0.400000
  0.919660, -0.400000
  0.919683, -0.400000
  0.919705, -0.400000
  0.919728, -0.400000
  0.919751, -0.400000
  0.919773, -0.400000
  0.919796, -0.400000
  0.919819, -0.400000
  0.919841, -0.400000
  0.919864, -0.400000
  0.919887, -0.400000
  0.919909, -0.400000
  0.919932, -0.400000
  0.919955, -0.400000
  0.919977, -0.400000
  0.920000, -0.400000
  0.920023, -0.400000
  0.920045, -0.400000
  0.920068, -0.400000
  0.920091, -0.400000
  0.920113, -0.400000
  0.920136, -0.400000
  0.920159, -0.400000
  0.920181, -0.400000
  0.920204, -0.400000
  0.920227, -0.400000
  0.920249, -0.400000
  0.920272, -0.400000
  0.920295, -0.400000
  0.920317, -0.400000
  0.920340, -0.400000
  0.920363, -0.400000
  0.920385, -0.400000
  0.920408, -0.400000
  0.920431, -0.400000
  0.920454, -0.400000
  0.920476,  0.400000
  0.920499,  0.400000
  0.920522,  0.400000
  0.920544,  0.400000
  0.920567,  0.400000
  0.920590,  0.400000
  0.920612,  0.400000
  0.920635,  0.400000
  0.920658,  0.400000
  0.920680,  0.400000
  0.920703,  0.400000
  0.920726,  0.400000
  0.920748,  0.400000
  0.920771,  0.400000
  0.920794,  0.400000
  0.920816,  0.400000
  0.920839,  0.400000
  0.920862,  0.400000
  0.920884,  0.400000
  0.920907,  0.400000
  0.920930,  0.400000
  0.920952,  0.400000
  0.920975,  0.400000
  0.920998,  0.400000
  0.921020,  0.400000
  0.921043,  0.400000
  0.921066,  0.400000
  0.921088,  0.400000
  0.921111,  0.400000
  0.921134,  0.400000
  0.921156,  0.400000
  0.921179,  0.400000
  0.921202,  0.400000
  0.921224,  0.400000
  0.921247,  0.400000
  0.921270,  0.400000
  0.921293,  0.400000
  0.921315,  0.400000
  0.921338,  0.400000
  0.921361,  0.400000
  0.921383,  0.400000
  0.921406,  0.400000
  0.921429,  0.400000
  0.921451,  0.400000
  0.921474,  0.400000
  0.921497,  0.400000
  0.921519,  0.400000
  0.921542,  0.400000
  0.921565,  0.400000
  0.921587,  0.400000
  0.921610, -0.400000
  0.921633, -0.400000
  0.921655, -0.400000
  0.921678, -0.400000
  0.921701, -0.400000
  0.921723, -0.400000
  0.921746, -0.400000
  0.921769, -0.400000
  0.921791, -0.400000
  0.921814, -0.400000
  0.921837, -0.400000
  0.921859, -0.400000
  0.921882, -0.400000
  0.921905, -0.400000
  0.921927, -0.400000
  0.921950, -0.400000
  0.921973, -0.400000
  0.921995, -0.400000
  0.922018, -0.400000
  0.922041, -0.400000
  0.922063, -0.400000
  0.922086, -0.400000
  0.922109, -0.400000
  0.922132, -0.400000
  0.922154, -0.400000
  0.922177, -0.400000
  0.922200, -0.400000
  0.922222, -0.400000
  0.922245, -0.400000
  0.922268, -0.400000
  0.922290, -0.400000
  0.922313, -0.400000
  0.922336, -0.400000
  0.922358, -0.400000
  0.922381, -0.400000
  0.922404, -0.400000
  0.922426, -0.400000
  0.922449, -0.400000
  0.922472, -0.400000
  0.922494, -0.400000
  0.922517, -0.400000
  0.922540, -0.400000
  0.922562, -0.400000
  0.922585, -0.400000
  0.922608, -0.400000
  0.922630, -0.400000
  0.922653, -0.400000
  0.922676, -0.400000
  0.922698, -0.400000
  0.922721, -0.400000
  0.922744,  0.400000
  0.922766,  0.400000
  0.922789,  0.400000
  0.922812,  0.400000
  0.922834,  0.400000
  0.922857,  0.400000
  0.922880,  0.400000
  0.922902,  0.400000
  0.922925,  0.400000
  0.922948,  0.400000
  0.922971,  0.400000
  0.922993,  0.400000
  0.923016,  0.400000
  0.923039,  0.400000
  0.923061,  0.400000
  0.923084,  0.400000
  0.923107,  0.400000
  0.923129,  0.400000
  0.923152,  0.400000
  0.923175,  0.400000
  0.923197,  0.400000
  0.923220,  0.400000
  0.923243,  0.400000
  0.923265,  0.400000
  0.923288,  0.400000
  0.923311,  0.400000
  0.923333,  0.400000
  0.923356,  0.400000
  0.923379,  0.400000
  0.923401,  0.400000
  0.923424,  0.400000
  0.923447,  0.400000
  0.923469,  0.400000
  0.923492,  0.400000
  0.923515,  0.400000
  0.923537,  0.400000
  0.923560,  0.400000
  0.923583,  0.400000
  0.923605,  0.400000
  0.923628,  0.400000
  0.923651,  0.400000
  0.923673,  0.400000
  0.923696,  0.400000
  0.923719,  0.400000
  0.923741,  0.400000
  0.923764,  0.400000
  0.923787,  0.400000
  0.923810,  0.400000
  0.923832,  0.400000
  0.923855,  0.400000
  0.923878, -0.400000
  0.923900, -0.400000
  0.923923, -0.400000
  0.923946, -0.400000
  0.923968, -0.400000
  0.923991, -0.400000
  0.924014, -0.400000
  0.924036, -0.400000
  0.924059, -0.400000
  0.924082, -0.400000
  0.924104, -0.400000
  0.924127, -0.400000
  0.924150, -0.400000
  0.924172, -0.400000
  0.924195, -0.400000
  0.924218, -0.400000
  0.924240, -0.400000
  0.924263, -0.400000
  0.924286, -0.400000
  0.924308, -0.400000
  0.924331, -0.400000
  0.924354, -0.400000
  0.924376, -0.400000
  0.924399, -0.400000
  0.924422, -0.400000
  0.924444, -0.400000
  0.924467, -0.400000
  0.924490, -0.400000
  0.924512, -0.400000
  0.924535, -0.400000
  0.924558, -0.400000
  0.924580, -0.400000
  0.924603, -0.400000
  0.924626, -0.400000
  0.924649, -0.400000
  0.924671, -0.400000
  0.924694, -0.400000
  0.924717, -0.400000
  0.924739, -0.400000
  0.924762, -0.400000
  0.924785, -0.400000
  0.924807, -0.400000
  0.924830, -0.400000
  0.924853, -0.400000
  0.924875, -0.400000
  0.924898, -0.400000
  0.924921, -0.400000
  0.924943, -0.400000
  0.924966, -0.400000
  0.924989, -0.400000
  0.925011,  0.400000
  0.925034,  0.400000
  0.925057,  0.400000
  0.925079,  0.400000
  0.925102,  0.400000
  0.925125,  0.400000
  0.925147,  0.400000
  0.925170,  0.400000
  0.925193,  0.400000
  0.925215,  0.400000
  0.925238,  0.400000
  0.925261,  0.400000
  0.925283,  0.400000
  0.925306,  0.400000
  0.925329,  0.400000
  0.925351,  0.400000
  0.925374,  0.400000
  0.925397,  0.400000
  0.925420,  0.400000
  0.925442,  0.400000
  0.925465,  0.400000
  0.925488,  0.400000
  0.925510,  0.400000
  0.925533,  0.400000
  0.925556,  0.400000
  0.925578,  0.400000
  0.925601,  0.400000
  0.925624,  0.400000
  0.925646,  0.400000
  0.925669,  0.400000
  0.925692,  0.400000
  0.925714,  0.400000
  0.925737,  0.400000
  0.925760,  0.400000
  0.925782,  0.400000
  0.925805,  0.400000
  0.925828,  0.400000
  0.925850,  0.400000
  0.925873,  0.400000
  0.925896,  0.400000
  0.925918,  0.400000
  0.925941,  0.400000
  0.925964,  0.400000
  0.925986,  0.400000
  0.926009,  0.400000
  0.926032,  0.400000
  0.926054,  0.400000
  0.926077,  0.400000
  0.926100,  0.400000
  0.926122,  0.400000
  0.926145, -0.400000
  0.926168, -0.400000
  0.926190, -0.400000
  0.926213, -0.400000
  0.926236, -0.400000
  0.926259, -0.400000
  0.926281, -0.400000
  0.926304, -0.400000
  0.926327, -0.400000
  0.926349, -0.400000
  0.926372, -0.400000
  0.926395, -0.400000
  0.926417, -0.400000
  0.926440, -0.400000
  0.926463, -0.400000
  0.926485, -0.400000
  0.926508, -0.400000
  0.926531, -0.400000
  0.926553, -0.400000
  0.926576, -0.400000
  0.926599, -0.400000
  0.926621, -0.400000
  0.926644, -0.400000
  0.926667, -0.400000
  0.926689, -0.400000
  0.926712, -0.400000
  0.926735, -0.400000
  0.926757, -0.400000
  0.926780, -0.400000
  0.926803, -0.400000
  0.926825, -0.400000
  0.926848, -0.400000
  0.926871, -0.400000
  0.926893, -0.400000
  0.926916, -0.400000
  0.926939, -0.400000
  0.926961, -0.400000
  0.926984, -0.400000
  0.927007, -0.400000
  0.927029, -0.400000
  0.927052, -0.400000
  0.927075, -0.400000
  0.927098, -0.400000
  0.927120, -0.400000
  0.927143, -0.400000
  0.927166, -0.400000
  0.927188, -0.400000
  0.927211, -0.400000
  0.927234, -0.400000
  0.927256, -0.400000
  0.927279,  0.400000
  0.927302,  0.400000
  0.927324,  0.400000
  0.927347,  0.400000
  0.927370,  0.400000
  0.927392,  0.400000
  0.927415,  0.400000
  0.927438,  0.400000
  0.927460,  0.400000
  0.927483,  0.400000
  0.927506,  0.400000
  0.927528,  0.400000
  0.927551,  0.400000
  0.927574,  0.400000
  0.927596,  0.400000
  0.927619,  0.400000
  0.927642,  0.400000
  0.927664,  0.400000
  0.927687,  0.400000
  0.927710,  0.400000
  0.927732,  0.400000
  0.927755,  0.400000
  0.927778,  0.400000
  0.927800,  0.400000
  0.927823,  0.400000
  0.927846,  0.400000
  0.927868,  0.400000
  0.927891,  0.400000
  0.927914,  0.400000
  0.927937,  0.400000
  0.927959,  0.400000
  0.927982,  0.400000
  0.928005,  0.400000
  0.928027,  0.400000
  0.928050,  0.400000
  0.928073,  0.400000
  0.928095,  0.400000
  0.928118,  0.400000
  0.928141,  0.400000
  0.928163,  0.400000
  0.928186,  0.400000
  0.928209,  0.400000
  0.928231,  0.400000
  0.928254,  0.400000
  0.928277,  0.400000
  0.928299,  0.400000
  0.928322,  0.400000
  0.928345,  0.400000
  0.928367,  0.400000
  0.928390,  0.400000
  0.928413, -0.400000
  0.928435, -0.400000
  0.928458, -0.400000
  0.928481, -0.400000
  0.928503, -0.400000
  0.928526, -0.400000
  0.928549, -0.400000
  0.928571, -0.400000
  0.928594, -0.400000
  0.928617, -0.400000
  0.928639, -0.400000
  0.928662, -0.400000
  0.928685, -0.400000
  0.928707, -0.400000
  0.928730, -0.400000
  0.928753, -0.400000
  0.928776, -0.400000
  0.928798, -0.400000
  0.928821, -0.400000
  0.928844, -0.400000
  0.928866, -0.400000
  0.928889, -0.400000
  0.928912, -0.400000
  0.928934, -0.400000
  0.928957, -0.400000
  0.928980, -0.400000
  0.929002, -0.400000
  0.929025, -0.400000
  0.929048, -0.400000
  0.929070, -0.400000
  0.929093, -0.400000
  0.929116, -0.400000
  0.929138, -0.400000
  0.929161, -0.400000
  0.929184, -0.400000
  0.929206, -0.400000
  0.929229, -0.400000
  0.929252, -0.400000
  0.929274, -0.400000
  0.929297, -0.400000
  0.929320, -0.400000
  0.929342, -0.400000
  0.929365, -0.400000
  0.929388, -0.400000
  0.929410, -0.400000
  0.929433, -0.400000
  0.929456, -0.400000
  0.929478, -0.400000
  0.929501, -0.400000
  0.929524, -0.400000
  0.929546,  0.400000
  0.929569,  0.400000
  0.929592,  0.400000
  0.929615,  0.400000
  0.929637,  0.400000
  0.929660,  0.400000
  0.929683,  0.400000
  0.929705,  0.400000
  0.929728,  0.400000
  0.929751,  0.400000
  0.929773,  0.400000
  0.929796,  0.400000
  0.929819,  0.400000
  0.929841,  0.400000
  0.929864,  0.400000
  0.929887,  0.400000
  0.929909,  0.400000
  0.929932,  0.400000
  0.929955,  0.400000
  0.929977,  0.400000
  0.930000,  0.400000
  0.930023,  0.400000
  0.930045,  0.400000
  0.930068,  0.400000
  0.930091,  0.400000
  0.930113,  0.400000
  0.930136,  0.400000
  0.930159,  0.400000
  0.930181,  0.400000
  0.930204,  0.400000
  0.930227,  0.400000
  0.930249,  0.400000
  0.930272,  0.400000
  0.930295,  0.400000
  0.930317,  0.400000
  0.930340,  0.400000
  0.930363,  0.400000
  0.930385,  0.400000
  0.930408,  0.400000
  0.930431,  0.400000
  0.930454,  0.400000
  0.930476,  0.400000
  0.930499,  0.400000
  0.930522,  0.400000
  0.930544,  0.400000
  0.930567,  0.400000
  0.930590,  0.400000
  0.930612,  0.400000
  0.930635,  0.400000
  0.930658,  0.400000
  0.930680,  0.400000
  0.930703, -0.400000
  0.930726, -0.400000
  0.930748, -0.400000
  0.930771, -0.400000
  0.930794, -0.400000
  0.930816, -0.400000
  0.930839, -0.400000
  0.930862, -0.400000
  0.930884, -0.400000
  0.930907, -0.400000
  0.930930, -0.400000
  0.930952, -0.400000
  0.930975, -0.400000
  0.930998, -0.400000
  0.931020, -0.400000
  0.931043, -0.400000
  0.931066, -0.400000
  0.931088, -0.400000
  0.931111, -0.400000
  0.931134, -0.400000
  0.931156, -0.400000
  0.931179, -0.400000
  0.931202, -0.400000
  0.931224, -0.400000
  0.931247, -0.400000
  0.931270, -0.400000
  0.931293, -0.400000
  0.931315, -0.400000
  0.931338, -0.400000
  0.931361, -0.400000
  0.931383, -0.400000
  0.931406, -0.400000
  0.931429, -0.400000
  0.931451, -0.400000
  0.931474, -0.400000
  0.931497, -0.400000
  0.931519, -0.400000
  0.931542, -0.400000
  0.931565, -0.400000
  0.931587, -0.400000
  0.931610, -0.400000
  0.931633, -0.400000
  0.931655, -0.400000
  0.931678, -0.400000
  0.931701, -0.400000
  0.931723, -0.400000
  0.931746, -0.400000
  0.931769, -0.400000
  0.931791, -0.400000
  0.931814, -0.400000
  0.931837,  0.400000
  0.931859,  0.400000
  0.931882,  0.400000
  0.931905,  0.400000
  0.931927,  0.400000
  0.931950,  0.400000
  0.931973,  0.400000
  0.931995,  0.400000
  0.932018,  0.400000
  0.932041,  0.400000
  0.932063,  0.400000
  0.932086,  0.400000
  0.932109,  0.400000
  0.932132,  0.400000
  0.932154,  0.400000
  0.932177,  0.400000
  0.932200,  0.400000
  0.932222,  0.400000
  0.932245,  0.400000
  0.932268,  0.400000
  0.932290,  0.400000
  0.932313,  0.400000
  0.932336,  0.400000
  0.932358,  0.400000
  0.932381,  0.400000
  0.932404,  0.400000
  0.932426,  0.400000
  0.932449,  0.400000
  0.932472,  0.400000
  0.932494,  0.400000
  0.932517,  0.400000
  0.932540,  0.400000
  0.932562,  0.400000
  0.932585,  0.400000
  0.932608,  0.400000
  0.932630,  0.400000
  0.932653,  0.400000
  0.932676,  0.400000
  0.932698,  0.400000
  0.932721,  0.400000
  0.932744,  0.400000
  0.932766,  0.400000
  0.932789,  0.400000
  0.932812,  0.400000
  0.932834,  0.400000
  0.932857,  0.400000
  0.932880,  0.400000
  0.932902,  0.400000
  0.932925,  0.400000
  0.932948,  0.400000
  0.932971, -0.400000
  0.932993, -0.400000
  0.933016, -0.400000
  0.933039, -0.400000
  0.933061, -0.400000
  0.933084, -0.400000
  0.933107, -0.400000
  0.933129, -0.400000
  0.933152, -0.400000
  0.933175, -0.400000
  0.933197, -0.400000
  0.933220, -0.400000
  0.933243, -0.400000
  0.933265, -0.400000
  0.933288, -0.400000
  0.933311, -0.400000
  0.933333, -0.400000
  0.933356, -0.400000
  0.933379, -0.400000
  0.933401, -0.400000
  0.933424, -0.400000
  0.933447, -0.400000
  0.933469, -0.400000
  0.933492, -0.400000
  0.933515, -0.400000
  0.933537, -0.400000
  0.933560, -0.400000
  0.933583, -0.400000
  0.933605, -0.400000
  0.933628, -0.400000
  0.933651, -0.400000
  0.933673, -0.400000
  0.933696, -0.400000
  0.933719, -0.400000
  0.933741, -0.400000
  0.933764, -0.400000
  0.933787, -0.400000
  0.933810, -0.400000
  0.933832, -0.400000
  0.933855, -0.400000
  0.933878, -0.400000
  0.933900, -0.400000
  0.933923, -0.400000
  0.933946, -0.400000
  0.933968, -0.400000
  0.933991, -0.400000
  0.934014, -0.400000
  0.934036, -0.400000
  0.934059, -0.400000
  0.934082, -0.400000
  0.934104,  0.400000
  0.934127,  0.400000
  0.934150,  0.400000
  0.934172,  0.400000
  0.934195,  0.400000
  0.934218,  0.400000
  0.934240,  0.400000
  0.934263,  0.400000
  0.934286,  0.400000
  0.934308,  0.400000
  0.934331,  0.400000
  0.934354,  0.400000
  0.934376,  0.400000
  0.934399,  0.400000
  0.934422,  0.400000
  0.934444,  0.400000
  0.934467,  0.400000
  0.934490,  0.400000
  0.934512,  0.400000
  0.934535,  0.400000
  0.934558,  0.400000
  0.934580,  0.400000
  0.934603,  0.400000
  0.934626,  0.400000
  0.934649,  0.400000
  0.934671,  0.400000
  0.934694,  0.400000
  0.934717,  0.400000
  0.934739,  0.400000
  0.934762,  0.400000
  0.934785,  0.400000
  0.934807,  0.400000
  0.934830,  0.400000
  0.934853,  0.400000
  0.934875,  0.400000
  0.934898,  0.400000
  0.934921,  0.400000
  0.934943,  0.400000
  0.934966,  0.400000
  0.934989,  0.400000
  0.935011,  0.400000
  0.935034,  0.400000
  0.935057,  0.400000
  0.935079,  0.400000
  0.935102,  0.400000
  0.935125,  0.400000
  0.935147,  0.400000
  0.935170,  0.400000
  0.935193,  0.400000
  0.935215,  0.400000
  0.935238, -0.400000
  0.935261, -0.400000
  0.935283, -0.400000
  0.935306, -0.400000
  0.935329, -0.400000
  0.935351, -0.400000
  0.935374, -0.400000
  0.935397, -0.400000
  0.935420, -0.400000
  0.935442, -0.400000
  0.935465, -0.400000
  0.935488, -0.400000
  0.935510, -0.400000
  0.935533, -0.400000
  0.935556, -0.400000
  0.935578, -0.400000
  0.935601, -0.400000
  0.935624, -0.400000
  0.935646, -0.400000
  0.935669, -0.400000
  0.935692, -0.400000
  0.935714, -0.400000
  0.935737, -0.400000
  0.935760, -0.400000
  0.935782, -0.400000
  0.935805, -0.400000
  0.935828, -0.400000
  0.935850, -0.400000
  0.935873, -0.400000
  0.935896, -0.400000
  0.935918, -0.400000
  0.935941, -0.400000
  0.935964, -0.400000
  0.935986, -0.400000
  0.936009, -0.400000
  0.936032, -0.400000
  0.936054, -0.400000
  0.936077, -0.400000
  0.936100, -0.400000
  0.936122, -0.400000
  0.936145, -0.400000
  0.936168, -0.400000
  0.936190, -0.400000
  0.936213, -0.400000
  0.936236, -0.400000
  0.936259, -0.400000
  0.936281, -0.400000
  0.936304, -0.400000
  0.936327, -0.400000
  0.936349, -0.400000
  0.936372,  0.400000
  0.936395,  0.400000
  0.936417,  0.400000
  0.936440,  0.400000
  0.936463,  0.400000
  0.936485,  0.400000
  0.936508,  0.400000
  0.936531,  0.400000
  0.936553,  0.400000
  0.936576,  0.400000
  0.936599,  0.400000
  0.936621,  0.400000
  0.936644,  0.400000
  0.936667,  0.400000
  0.936689,  0.400000
  0.936712,  0.400000
  0.936735,  0.400000
  0.936757,  0.400000
  0.936780,  0.400000
  0.936803,  0.400000
  0.936825,  0.400000
  0.936848,  0.400000
  0.936871,  0.400000
  0.936893,  0.400000
  0.936916,  0.400000
  0.936939,  0.400000
  0.936961,  0.400000
  0.936984,  0.400000
  0.937007,  0.400000
  0.937029,  0.400000
  0.937052,  0.400000
  0.937075,  0.400000
  0.937098,  0.400000
  0.937120,  0.400000
  0.937143,  0.400000
  0.937166,  0.400000
  0.937188,  0.400000
  0.937211,  0.400000
  0.937234,  0.400000
  0.937256,  0.400000
  0.937279,  0.400000
  0.937302,  0.400000
  0.937324,  0.400000
  0.937347,  0.400000
  0.937370,  0.400000
  0.937392,  0.400000
  0.937415,  0.400000
  0.937438,  0.400000
  0.937460,  0.400000
  0.937483,  0.400000
  0.937506, -0.400000
  0.937528, -0.400000
  0.937551, -0.400000
  0.937574, -0.400000
  0.937596, -0.400000
  0.937619, -0.400000
  0.937642, -0.400000
  0.937664, -0.400000
  0.937687, -0.400000
  0.937710, -0.400000
  0.937732, -0.400000
  0.937755, -0.400000
  0.937778, -0.400000
  0.937800, -0.400000
  0.937823, -0.400000
  0.937846, -0.400000
  0.937868, -0.400000
  0.937891, -0.400000
  0.937914, -0.400000
  0.937937, -0.400000
  0.937959, -0.400000
  0.937982, -0.400000
  0.938005, -0.400000
  0.938027, -0.400000
  0.938050, -0.400000
  0.938073, -0.400000
  0.938095, -0.400000
  0.938118, -0.400000
  0.938141, -0.400000
  0.938163, -0.400000
  0.938186, -0.400000
  0.938209, -0.400000
  0.938231, -0.400000
  0.938254, -0.400000
  0.938277, -0.400000
  0.938299, -0.400000
  0.938322, -0.400000
  0.938345, -0.400000
  0.938367, -0.400000
  0.938390, -0.400000
  0.938413, -0.400000
  0.938435, -0.400000
  0.938458, -0.400000
  0.938481, -0.400000
  0.938503, -0.400000
  0.938526, -0.400000
  0.938549, -0.400000
  0.938571, -0.400000
  0.938594, -0.400000
  0.938617, -0.400000
  0.938639,  0.400000
  0.938662,  0.400000
  0.938685,  0.400000
  0.938707,  0.400000
  0.938730,  0.400000
  0.938753,  0.400000
  0.938776,  0.400000
  0.938798,  0.400000
  0.938821,  0.400000
  0.938844,  0.400000
  0.938866,  0.400000
  0.938889,  0.400000
  0.938912,  0.400000
  0.938934,  0.400000
  0.938957,  0.400000
  0.938980,  0.400000
  0.939002,  0.400000
  0.939025,  0.400000
  0.939048,  0.400000
  0.939070,  0.400000
  0.939093,  0.400000
  0.939116,  0.400000
  0.939138,  0.400000
  0.939161,  0.400000
  0.939184,  0.400000
  0.939206,  0.400000
  0.939229,  0.400000
  0.939252,  0.400000
  0.939274,  0.400000
  0.939297,  0.400000
  0.939320,  0.400000
  0.939342,  0.400000
  0.939365,  0.400000
  0.939388,  0.400000
  0.939410,  0.400000
  0.939433,  0.400000
  0.939456,  0.400000
  0.939478,  0.400000
  0.939501,  0.400000
  0.939524,  0.400000
  0.939546,  0.400000
  0.939569,  0.400000
  0.939592,  0.400000
  0.939615,  0.400000
  0.939637,  0.400000
  0.939660,  0.400000
  0.939683,  0.400000
  0.939705,  0.400000
  0.939728,  0.400000
  0.939751,  0.400000
  0.939773, -0.400000
  0.939796, -0.400000
  0.939819, -0.400000
  0.939841, -0.400000
  0.939864, -0.400000
  0.939887, -0.400000
  0.939909, -0.400000
  0.939932, -0.400000
  0.939955, -0.400000
  0.939977, -0.400000
  0.940000, -0.400000
  0.940023, -0.400000
  0.940045, -0.400000
  0.940068, -0.400000
  0.940091, -0.400000
  0.940113, -0.400000
  0.940136, -0.400000
  0.940159, -0.400000
  0.940181, -0.400000
  0.940204, -0.400000
  0.940227, -0.400000
  0.940249, -0.400000
  0.940272, -0.400000
  0.940295, -0.400000
  0.940317, -0.400000
  0.940340, -0.400000
  0.940363, -0.400000
  0.940385, -0.400000
  0.940408, -0.400000
  0.940431, -0.400000
  0.940454, -0.400000
  0.940476, -0.400000
  0.940499, -0.400000
  0.940522, -0.400000
  0.940544, -0.400000
  0.940567, -0.400000
  0.940590, -0.400000
  0.940612, -0.400000
  0.940635, -0.400000
  0.940658, -0.400000
  0.940680, -0.400000
  0.940703, -0.400000
  0.940726, -0.400000
  0.940748, -0.400000
  0.940771, -0.400000
  0.940794, -0.400000
  0.940816, -0.400000
  0.940839, -0.400000
  0.940862, -0.400000
  0.940884, -0.400000
  0.940907, -0.400000
  0.940930,  0.400000
  0.940952,  0.400000
  0.940975,  0.400000
  0.940998,  0.400000
  0.941020,  0.400000
  0.941043,  0.400000
  0.941066,  0.400000
  0.941088,  0.400000
  0.941111,  0.400000
  0.941134,  0.400000
  0.941156,  0.400000
  0.941179,  0.400000
  0.941202,  0.400000
  0.941224,  0.400000
  0.941247,  0.400000
  0.941270,  0.400000
  0.941293,  0.400000
  0.941315,  0.400000
  0.941338,  0.400000
  0.941361,  0.400000
  0.941383,  0.400000
  0.941406,  0.400000
  0.941429,  0.400000
  0.941451,  0.400000
  0.941474,  0.400000
  0.941497,  0.400000
  0.941519,  0.400000
  0.941542,  0.400000
  0.941565,  0.400000
  0.941587,  0.400000
  0.941610,  0.400000
  0.941633,  0.400000
  0.941655,  0.400000
  0.941678,  0.400000
  0.941701,  0.400000
  0.941723,  0.400000
  0.941746,  0.400000
  0.941769,  0.400000
  0.941791,  0.400000
  0.941814,  0.400000
  0.941837,  0.400000
  0.941859,  0.400000
  0.941882,  0.400000
  0.941905,  0.400000
  0.941927,  0.400000
  0.941950,  0.400000
  0.941973,  0.400000
  0.941995,  0.400000
  0.942018,  0.400000
  0.942041,  0.400000
  0.942063, -0.400000
  0.942086, -0.400000
  0.942109, -0.400000
  0.942132, -0.400000
  0.942154, -0.400000
  0.942177, -0.400000
  0.942200, -0.400000
  0.942222, -0.400000
  0.942245, -0.400000
  0.942268, -0.400000
  0.942290, -0.400000
  0.942313, -0.400000
  0.942336, -0.400000
  0.942358, -0.400000
  0.942381, -0.400000
  0.942404, -0.400000
  0.942426, -0.400000
  0.942449, -0.400000
  0.942472, -0.400000
  0.942494, -0.400000
  0.942517, -0.400000
  0.942540, -0.400000
  0.942562, -0.400000
  0.942585, -0.400000
  0.942608, -0.400000
  0.942630, -0.400000
  0.942653, -0.400000
  0.942676, -0.400000
  0.942698, -0.400000
  0.942721, -0.400000
  0.942744, -0.400000
  0.942766, -0.400000
  0.942789, -0.400000
  0.942812, -0.400000
  0.942834, -0.400000
  0.942857, -0.400000
  0.942880, -0.400000
  0.942902, -0.400000
  0.942925, -0.400000
  0.942948, -0.400000
  0.942971, -0.400000
  0.942993, -0.400000
  0.943016, -0.400000
  0.943039, -0.400000
  0.943061, -0.400000
  0.943084, -0.400000
  0.943107, -0.400000
  0.943129, -0.400000
  0.943152, -0.400000
  0.943175, -0.400000
  0.943197,  0.400000
  0.943220,  0.400000
  0.943243,  0.400000
  0.943265,  0.400000
  0.943288,  0.400000
  0.943311,  0.400000
  0.943333,  0.400000
  0.943356,  0.400000
  0.943379,  0.400000
  0.943401,  0.400000
  0.943424,  0.400000
  0.943447,  0.400000
  0.943469,  0.400000
  0.943492,  0.400000
  0.943515,  0.400000
  0.943537,  0.400000
  0.943560,  0.400000
  0.943583,  0.400000
  0.943605,  0.400000
  0.943628,  0.400000
  0.943651,  0.400000
  0.943673,  0.400000
  0.943696,  0.400000
  0.943719,  0.400000
  0.943741,  0.400000
  0.943764,  0.400000
  0.943787,  0.400000
  0.943810,  0.400000
  0.943832,  0.400000
  0.943855,  0.400000
  0.943878,  0.400000
  0.943900,  0.400000
  0.943923,  0.400000
  0.943946,  0.400000
  0.943968,  0.400000
  0.943991,  0.400000
  0.944014,  0.400000
  0.944036,  0.400000
  0.944059,  0.400000
  0.944082,  0.400000
  0.944104,  0.400000
  0.944127,  0.400000
  0.944150,  0.400000
  0.944172,  0.400000
  0.944195,  0.400000
  0.944218,  0.400000
  0.944240,  0.400000
  0.944263,  0.400000
  0.944286,  0.400000
  0.944308,  0.400000
  0.944331, -0.400000
  0.944354, -0.400000
  0.944376, -0.400000
  0.944399, -0.400000
  0.944422, -0.400000
  0.944444, -0.400000
  0.944467, -0.400000
  0.944490, -0.400000
  0.944512, -0.400000
  0.944535, -0.400000
  0.944558, -0.400000
  0.944580, -0.400000
  0.944603, -0.400000
  0.944626, -0.400000
  0.944649, -0.400000
  0.944671, -0.400000
  0.944694, -0.400000
  0.944717, -0.400000
  0.944739, -0.400000
  0.944762, -0.400000
  0.944785, -0.400000
  0.944807, -0.400000
  0.944830, -0.400000
  0.944853, -0.400000
  0.944875, -0.400000
  0.944898, -0.400000
  0.944921, -0.400000
  0.944943, -0.400000
  0.944966, -0.400000
  0.944989, -0.400000
  0.945011, -0.400000
  0.945034, -0.400000
  0.945057, -0.400000
  0.945079, -0.400000
  0.945102, -0.400000
  0.945125, -0.400000
  0.945147, -0.400000
  0.945170, -0.400000
  0.945193, -0.400000
  0.945215, -0.400000
  0.945238, -0.400000
  0.945261, -0.400000
  0.945283, -0.400000
  0.945306, -0.400000
  0.945329, -0.400000
  0.945351, -0.400000
  0.945374, -0.400000
  0.945397, -0.400000
  0.945420, -0.400000
  0.945442, -0.400000
  0.945465,  0.400000
  0.945488,  0.400000
  0.945510,  0.400000
  0.945533,  0.400000
  0.945556,  0.400000
  0.945578,  0.400000
  0.945601,  0.400000
  0.945624,  0.400000
  0.945646,  0.400000
  0.945669,  0.400000
  0.945692,  0.400000
  0.945714,  0.400000
  0.945737,  0.400000
  0.945760,  0.400000
  0.945782,  0.400000
  0.945805,  0.400000
  0.945828,  0.400000
  0.945850,  0.400000
  0.945873,  0.400000
  0.945896,  0.400000
  0.945918,  0.400000
  0.945941,  0.400000
  0.945964,  0.400000
  0.945986,  0.400000
  0.946009,  0.400000
